id,node_color,vuln_color,hygiene_color,node_value,type,vuln_score,hygiene_score
decord,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
unidic,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sigopt,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nltk,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
timm,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors,#e91e63,#74b9ff,#e91e63,1,1,0,10
tensorflow-cpu,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
natten,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ipadic,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
phonemizer,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
unidic-lite,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
timeout-decorator,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
psutil,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pyctcdecode,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
codecarbon,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
keras-nlp,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
accelerate,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
kenlm,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ray[tune],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
onnxconverter-common,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
rjieba,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
onnxruntime-tools,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
rhoknp,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
deepspeed,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
fugashi,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
ftfy,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
tokenizers,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
aiobotocore,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
aioitertools,#74b9ff,#74b9ff,#ff4081,1,1,0,6
botocore,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
wrapt,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ibis-framework,#d500f9,#d500f9,#d500f9,3,3,0,-1
autodoc-pydantic,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
sphinx-tabs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sphinxcontrib-mermaid,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
javelin-sdk,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
paddlepaddle,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[jax],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[paddlepaddle],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[numpy],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
safetensors[torch],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
gitdb,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
smmap,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
aioboto3,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
aiobotocore[boto3],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
chalice,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
anyio[trio],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sniffio,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pytest-mock,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
exceptiongroup,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
uvloop,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
mpmath,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ml_dtypes,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytz-deprecation-shim,#74b9ff,#74b9ff,#ff4081,1,1,0,6
backports.zoneinfo,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
azure-ai-formrecognizer,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
msrest,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
shellingham,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cairosvg,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
aiodns,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pycares,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
requests-futures,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pdfminer-six,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
charset-normalizer,#74b9ff,#74b9ff,#74b9ff,1,1,0,1
sphinx-argparse,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sphinxcontrib-qthelp,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
docutils-stubs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
markdown-it-py,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
whichcraft,#d500f9,#d500f9,#d500f9,3,3,0,-1
python-slugify,#d500f9,#d500f9,#d500f9,3,3,0,-1
binaryornot,#d500f9,#d500f9,#d500f9,3,3,0,-1
jinja2-time,#d500f9,#d500f9,#d500f9,3,3,0,-1
poyo,#d500f9,#d500f9,#d500f9,3,3,0,-1
typing,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
update-checker,#74b9ff,#74b9ff,#ff4081,1,1,0,6
notebook-shim,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pytest-tornasync,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-console-scripts,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-jupyter,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
asgiref,#d500f9,#d500f9,#d500f9,3,3,0,-1
clickhouse-connect,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
apache-superset,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
httpcore,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
brotli,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
h2,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
socksio,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
azure-search-documents,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
isodate,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pymongo,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pykerberos,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
winkerberos,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
service-identity,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongocrypt,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
json-spec,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
termcolor,#e91e63,#74b9ff,#e91e63,1,1,0,10
pytest-datadir,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jupyterlab-server,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
json5,#74b9ff,#74b9ff,#ff4081,1,1,0,6
pytest-jupyter[server],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
openapi-core,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
requests-mock,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
ruamel-yaml,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
keyring,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pywin32-ctypes,#d500f9,#d500f9,#d500f9,3,3,0,-1
shtab,#d500f9,#d500f9,#d500f9,3,3,0,-1
jaraco.classes,#d500f9,#d500f9,#d500f9,3,3,0,-1
pytest-ruff,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jaraco.tidelift,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-checkdocs,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-enabler,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-black,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
jaraco.packaging,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
textstat,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pyphen,#74b9ff,#74b9ff,#ff4081,1,1,0,6
playwright,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
greenlet,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
mdit-py-plugins,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pytest-regressions,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-forked,#d500f9,#d500f9,#d500f9,3,3,0,-1
execnet,#d500f9,#d500f9,#d500f9,3,3,0,-1
bokeh,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
xyzservices,#d500f9,#d500f9,#d500f9,3,3,0,-1
tornado,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
contourpy,#d500f9,#d500f9,#d500f9,3,3,0,-1
jina-hubble-sdk,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
python-jose,#d500f9,#d500f9,#d500f9,3,3,0,-1
pathspec,#e91e63,#74b9ff,#e91e63,1,1,0,10
jupyter-console,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
jupyter-client,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
flaky,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyzmq,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
python-arango,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
types-requests,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
requests-toolbelt,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
sphinxcontrib-github-alt,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
comm,#e91e63,#74b9ff,#e91e63,1,1,0,10
appnope,#74b9ff,#74b9ff,#ff4081,1,1,0,6
pyside6,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nest-asyncio,#74b9ff,#74b9ff,#ff4081,1,1,0,6
debugpy,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
azureml-core,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
azure-mgmt-keyvault,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-storage,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-graphrbac,#d500f9,#d500f9,#d500f9,3,3,0,-1
contextlib2,#d500f9,#d500f9,#d500f9,3,3,0,-1
jsonpickle,#d500f9,#d500f9,#d500f9,3,3,0,-1
ndg-httpsclient,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-authorization,#d500f9,#d500f9,#d500f9,3,3,0,-1
msrestazure,#d500f9,#d500f9,#d500f9,3,3,0,-1
ruamel.yaml,#d500f9,#d500f9,#d500f9,3,3,0,-1
jmespath,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
azure-mgmt-resource,#d500f9,#d500f9,#d500f9,3,3,0,-1
backports.tempfile,#d500f9,#d500f9,#d500f9,3,3,0,-1
azure-mgmt-containerregistry,#d500f9,#d500f9,#d500f9,3,3,0,-1
secretstorage,#d500f9,#d500f9,#d500f9,3,3,0,-1
h11,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
libdeeplake,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
python-socks,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
async-timeout,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
marqo,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
newspaper3k,#ff4081,#74b9ff,#ff4081,1,1,0,7
tldextract,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
jieba3k,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
tinysegmenter,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
nbclient,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
oauthlib[signedtoken],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
sphinx-argparse-cli,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
chardet,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
kiwisolver,#d500f9,#d500f9,#d500f9,3,3,0,-1
pyparsing,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
cycler,#d500f9,#d500f9,#d500f9,3,3,0,-1
pyobjc-framework-cocoa,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyobjc-core,#d500f9,#d500f9,#d500f9,3,3,0,-1
bleach,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
webencodings,#74b9ff,#74b9ff,#ff4081,1,1,0,6
tinycss2,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pathlib2,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
scandir,#d500f9,#d500f9,#d500f9,3,3,0,-1
pytest-watcher,#74b9ff,#74b9ff,#ff4081,1,1,0,6
xata,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
azure-identity,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
msal-extensions,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
syrupy,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
azure-cosmos,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
nebula3-python,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
cached-property,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
dashvector,#e91e63,#74b9ff,#e91e63,1,1,0,10
motor,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
pymongo[ocsp],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[snappy],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[zstd],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[gssapi],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[srv],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[encryption],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pymongo[aws],#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
atlassian-python-api,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
deprecated,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
requests-kerberos,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pytest-randomly,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
pyspnego[kerberos],#d500f9,#d500f9,#d500f9,3,3,0,-1
s3transfer,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
