source,target,color,vuln_score,hygiene_color,vuln_weight,hygiene_weight,time
sphinx,pygments,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,docutils,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,snowballstemmer,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,alabaster,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx,colorama,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinxext-opengraph,sphinx,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
check-manifest,setuptools,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
check-manifest,tomli,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
bcrypt,six,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-randomly,pytest,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
pytest-randomly,importlib-metadata,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx-copybutton,sphinx-book-theme,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
sphinx-copybutton,sphinx-examples,#7e57c2,#d500f9,#d500f9,0,0,2023-12-19T21:22:53+05:30
